col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
674,313,35.7341079712,-119.320587158,100,2,[  0 128   0],35.74653434753418,-119.47736167907715,"{'top_right': (674, 312), 'bottom_left': (673, 313), 'bottom_right': (674, 313), 'top_left': (673, 312)}",2206911.56571,1749551.43874,404.210908855
675,313,35.6193847656,-119.492485046,101,2,[  0 128   0],35.631418228149414,-119.6489143371582,"{'top_right': (675, 312), 'bottom_left': (674, 313), 'bottom_right': (675, 313), 'top_left': (674, 312)}",2191341.10624,1736846.40587,403.383230905
676,313,35.5043640137,-119.663528442,102,2,[  0 128   0],35.516006469726562,-119.81961822509766,"{'top_right': (676, 312), 'bottom_left': (675, 313), 'bottom_right': (676, 313), 'top_left': (675, 312)}",2175802.3414,1724136.48606,402.548372511
677,313,35.38904953,-119.833732605,103,2,[  0 128   0],35.400301933288574,-119.98947715759277,"{'top_right': (677, 312), 'bottom_left': (676, 313), 'bottom_right': (677, 313), 'top_left': (676, 312)}",2160295.29827,1711421.66454,401.715105079
678,313,35.2734413147,-120.003097534,104,2,[  0 128   0],35.284310340881348,-120.15849685668945,"{'top_right': (678, 312), 'bottom_left': (677, 313), 'bottom_right': (678, 313), 'top_left': (677, 312)}",2144819.83454,1698702.24958,400.876626719
679,313,35.1575508118,-120.171630859,105,2,[  0 128   0],35.168035507202148,-120.32668113708496,"{'top_right': (679, 312), 'bottom_left': (678, 313), 'bottom_right': (679, 313), 'top_left': (678, 312)}",2129375.97953,1685978.33908,400.035790797
680,313,35.0413780212,-120.339324951,106,2,[  0 128   0],35.051482200622559,-120.49403190612793,"{'top_right': (680, 312), 'bottom_left': (679, 313), 'bottom_right': (680, 313), 'top_left': (679, 312)}",2113963.93847,1673250.13703,399.195122779
661,314,37.3424568176,-117.146453857,107,2,[  0 128   0],37.359938621520996,-117.3080940246582,"{'top_right': (661, 313), 'bottom_left': (660, 314), 'bottom_right': (661, 314), 'top_left': (660, 313)}",2399524.90151,1930183.25185,415.805202797
662,314,37.2315368652,-117.329872131,108,2,[  0 128   0],37.248593330383301,-117.49118614196777,"{'top_right': (662, 313), 'bottom_left': (661, 314), 'bottom_right': (662, 314), 'top_left': (661, 313)}",2383544.33091,1917526.10406,415.010771061
663,314,37.120262146,-117.512397766,109,2,[  0 128   0],37.136893272399902,-117.67338180541992,"{'top_right': (663, 313), 'bottom_left': (662, 314), 'bottom_right': (663, 314), 'top_left': (662, 313)}",2367594.57137,1904862.01195,414.203854008
664,314,37.0086326599,-117.694030762,110,2,[  0 128   0],37.02484130859375,-117.85468673706055,"{'top_right': (664, 313), 'bottom_left': (663, 314), 'bottom_right': (664, 314), 'top_left': (663, 313)}",2351675.466,1892190.92155,413.401050369
665,314,36.8966522217,-117.874778748,111,2,[  0 128   0],36.912443161010742,-118.03510475158691,"{'top_right': (665, 313), 'bottom_left': (664, 314), 'bottom_right': (665, 314), 'top_left': (664, 313)}",2335787.02382,1879513.10319,412.593642248
