timestamp,perc coverage,coverage (km+AF4-2)
2008+AC0-07+AC0-29,0.0100760751,81230.4629216
2008+AC0-07+AC0-30,0.010156159,81876.07731
2008+AC0-07+AC0-31,0.0095293873,76823.2210583
2008+AC0-08+AC0-01,0.0112397604,90611.764756
2008+AC0-08+AC0-02,0.0108655922,87595.3261998
2008+AC0-08+AC0-03,0.0108655922,87595.3261998
2008+AC0-08+AC0-04,0.0098554871,79452.1449449
2008+AC0-08+AC0-05,0.0098486143,79396.7389283
2008+AC0-08+AC0-06,0.0133065613,107273.727842
2008+AC0-08+AC0-07,0.0227772948,183624.098511
2008+AC0-08+AC0-08,0.0174424235,140615.877427
2008+AC0-08+AC0-09,0.0113291154,91332.1190415
2008+AC0-08+AC0-10,0.0110265399,88892.8413587
2008+AC0-08+AC0-11,0.0109396019,88191.9721456
2008+AC0-08+AC0-12,0.0101115069,81516.1040447
2008+AC0-08+AC0-13,0.0122556769,98801.7957889
2008+AC0-08+AC0-14,0.0132839217,107091.214181
2008+AC0-08+AC0-15,0.0141837472,114345.351994
2008+AC0-08+AC0-16,0.013285852,107106.77534
2008+AC0-08+AC0-17,0.011458827,92377.8175771
2008+AC0-08+AC0-18,0.0125691458,101328.893024
2008+AC0-08+AC0-19,0.0160462357,129360.207142
2008+AC0-08+AC0-20,0.0176674814,142430.230702
2008+AC0-08+AC0-21,0.015666594,126299.642774
2008+AC0-08+AC0-22,0.0156351,126045.747396
2008+AC0-08+AC0-23,0.0133360591,107511.531151
2008+AC0-08+AC0-24,0.0125072984,100830.296835
2008+AC0-08+AC0-25,0.0130556632,105251.058567
2008+AC0-08+AC0-26,0.0119360992,96225.4509145
2008+AC0-08+AC0-27,0.0121934134,98299.8451234
2008+AC0-08+AC0-28,0.0128070883,103247.118069
2008+AC0-08+AC0-29,0.0177460956,143063.995655
2008+AC0-08+AC0-30,0.0184926559,149082.553704
2008+AC0-08+AC0-31,0.0219132507,176658.419586
2008+AC0-09+AC0-01,0.0221663644,178698.950585
2008+AC0-09+AC0-02,0.0212241182,171102.82868
2008+AC0-09+AC0-03,0.0172824657,139326.343066
2008+AC0-09+AC0-04,0.0195013259,157214.165769
2008+AC0-09+AC0-05,0.0306208799,246856.860399
2008+AC0-09+AC0-06,0.0476984214,384531.161844
2008+AC0-09+AC0-07,0.0436011742,351500.315792
2008+AC0-09+AC0-08,0.0395629841,318945.57077
2008+AC0-09+AC0-09,0.048409249,390261.653206
2008+AC0-09+AC0-10,0.0448844803,361845.965771
2008+AC0-09+AC0-11,0.026801832,216068.777905
2008+AC0-09+AC0-12,0.0253388447,204274.588403
2008+AC0-09+AC0-13,0.0243254278,196104.708089
2008+AC0-09+AC0-14,0.0307282984,247722.837328
2008+AC0-09+AC0-15,0.0254456893,205135.939204
2008+AC0-09+AC0-16,0.0283205144,228311.964784
2008+AC0-09+AC0-17,0.0246206063,198484.353591
2008+AC0-09+AC0-18,0.0252208837,203323.620346
2008+AC0-09+AC0-19,0.0230060062,185467.904888
2008+AC0-09+AC0-20,0.0388329095,313059.916156
2008+AC0-09+AC0-21,0.0447291363,360593.627035
2008+AC0-09+AC0-22,0.056870599,458474.660244
2008+AC0-09+AC0-23,0.0480944885,387724.143061
2008+AC0-09+AC0-24,0.0465684774,375421.874037
2008+AC0-09+AC0-25,0.0441150212,355642.80481
2008+AC0-09+AC0-26,0.0416848373,336051.350639
2008+AC0-09+AC0-27,0.0647904266,522322.066675
2008+AC0-09+AC0-28,0.0556053945,448274.939364
2008+AC0-09+AC0-29,0.0447217284,360533.906208
2008+AC0-09+AC0-30,0.0407103992,328195.706388
2008+AC0-10+AC0-01,0.0438135102,353212.108667
2008+AC0-10+AC0-02,0.0451137297,363694.109985
2008+AC0-10+AC0-03,0.0539469922,434905.369633
2008+AC0-10+AC0-04,0.0453492405,365592.730937
2008+AC0-10+AC0-05,0.0433636642,349585.577919
2008+AC0-10+AC0-06,0.0424011222,341825.836327
2008+AC0-10+AC0-07,0.0476193378,383893.612712
2008+AC0-10+AC0-08,0.0495526531,399479.453246
2008+AC0-10+AC0-09,0.0679454996,547757.37133
2008+AC0-10+AC0-10,0.0854203235,688634.452036
2008+AC0-10+AC0-11,0.0853351122,687947.502573
2008+AC0-10+AC0-12,0.0875449605,705762.673048
2008+AC0-10+AC0-13,0.0848629111,684140.750735
2008+AC0-10+AC0-14,0.089876975,724562.713603
2008+AC0-10+AC0-15,0.0899838271,725424.125271
2008+AC0-10+AC0-16,0.0856063588,690134.215494
2008+AC0-10+AC0-17,0.087187553,702881.355552
2008+AC0-10+AC0-18,0.0987358448,795980.412677
2008+AC0-10+AC0-19,0.102391805,825453.728271
2008+AC0-10+AC0-20,0.0954045947,769124.817672
2008+AC0-10+AC0-21,0.0999335353,805635.854149
2008+AC0-10+AC0-22,0.0994437556,801687.389297
2008+AC0-10+AC0-23,0.1067274002,860406.069
2008+AC0-10+AC0-24,0.1101157432,887721.929969
2008+AC0-10+AC0-25,0.11243467,906416.461015
2008+AC0-10+AC0-26,0.114270112,921213.275002
2008+AC0-10+AC0-27,0.1143074042,921513.91338
2008+AC0-10+AC0-28,0.1456146023,1173903.67676
2008+AC0-10+AC0-29,0.1529675274,1233180.87571
2008+AC0-10+AC0-30,0.1540374663,1241806.4208
2008+AC0-10+AC0-31,0.1625472426,1310409.82633
2008+AC0-11+AC0-01,0.162300568,1308421.20598
2008+AC0-11+AC0-02,0.1548982564,1248745.86677
2008+AC0-11+AC0-03,0.1517234093,1223151.14811
2008+AC0-11+AC0-04,0.1525762769,1230026.72513
2008+AC0-11+AC0-05,0.1834156515,1478645.02764
2008+AC0-11+AC0-06,0.1644482742,1325735.40453
2008+AC0-11+AC0-07,0.1662759788,1340469.84123
2008+AC0-11+AC0-08,0.1445639227,1165433.39534
2008+AC0-11+AC0-09,0.1396845797,1126097.51461
2008+AC0-11+AC0-10,0.1427698046,1150969.72325
2008+AC0-11+AC0-11,0.1376844594,1109973.11091
2008+AC0-11+AC0-12,0.14305542,1153272.27369
2008+AC0-11+AC0-13,0.1654239123,1333600.72249
2008+AC0-11+AC0-14,0.1663024308,1340683.09008
2008+AC0-11+AC0-15,0.1621449526,1307166.67805
2008+AC0-11+AC0-16,0.1591185634,1282768.7858
2008+AC0-11+AC0-17,0.1409089896,1135968.36009
2008+AC0-11+AC0-18,0.1316705316,1061490.52851
2008+AC0-11+AC0-19,0.134359898,1083171.43852
2008+AC0-11+AC0-20,0.1326351058,1069266.65274
2008+AC0-11+AC0-21,0.1760259891,1419071.66235
2008+AC0-11+AC0-22,0.167791454,1352687.17318
2008+AC0-11+AC0-23,0.1782924254,1437343.03006
2008+AC0-11+AC0-24,0.1771386621,1428041.71745
2008+AC0-11+AC0-25,0.1856314856,1496508.45476
2008+AC0-11+AC0-26,0.1860139131,1499591.47704
2008+AC0-11+AC0-27,0.1781654236,1436319.17769
2008+AC0-11+AC0-28,0.1661094688,1339127.48505
2008+AC0-11+AC0-29,0.157361256,1268601.87165
2008+AC0-11+AC0-30,0.1559992698,1257621.92428
2008+AC0-12+AC0-01,0.1483259916,1195762.12956
2008+AC0-12+AC0-02,0.1500986071,1210052.45322
2008+AC0-12+AC0-03,0.1712460004,1380536.74792
2008+AC0-12+AC0-04,0.1744989689,1406761.2582
2008+AC0-12+AC0-05,0.1643695379,1325100.65463
2008+AC0-12+AC0-06,0.1525989041,1230209.13918
2008+AC0-12+AC0-07,0.1455530425,1173407.39942
2008+AC0-12+AC0-08,0.147070326,1185639.30898
2008+AC0-12+AC0-09,0.1569489682,1265278.12397
2008+AC0-12+AC0-10,0.1530040897,1233475.63104
2008+AC0-12+AC0-11,0.1553918399,1252724.99674
2008+AC0-12+AC0-12,0.1624291622,1309457.89608
2008+AC0-12+AC0-13,0.1598699613,1288826.34325
2008+AC0-12+AC0-14,0.157645235,1270891.23009
2008+AC0-12+AC0-15,0.1511897926,1218849.28175
2008+AC0-12+AC0-16,0.1510170855,1217456.96636
2008+AC0-12+AC0-17,0.1999815262,1612194.4175
2008+AC0-12+AC0-18,0.2148340597,1731931.33496
2008+AC0-12+AC0-19,0.2135933208,1721928.84989
2008+AC0-12+AC0-20,0.2212477158,1783636.41346
2008+AC0-12+AC0-21,0.2505585945,2019932.41487
2008+AC0-12+AC0-22,0.2504664401,2019189.49295
2008+AC0-12+AC0-23,0.2593780507,2091032.37263
2008+AC0-12+AC0-24,0.2506923564,2021010.76558
2008+AC0-12+AC0-25,0.2456994806,1980759.61526
2008+AC0-12+AC0-26,0.2279075688,1837326.26248
2008+AC0-12+AC0-27,0.2693430366,2171367.26632
2008+AC0-12+AC0-28,0.2863571295,2308530.06377
2008+AC0-12+AC0-29,0.2759784666,2224860.22384
2008+AC0-12+AC0-30,0.2652617321,2138464.94594
2008+AC0-12+AC0-31,0.2583752222,2082947.85396
2009+AC0-01+AC0-01,0.3122141888,2516982.3517
2009+AC0-01+AC0-02,0.3126891049,2520810.9906
2009+AC0-01+AC0-03,0.3499467222,2821171.34807
2009+AC0-01+AC0-04,0.3406727824,2746407.47207
2009+AC0-01+AC0-05,0.3891927942,3137562.06342
2009+AC0-01+AC0-06,0.4069856651,3281003.14908
2009+AC0-01+AC0-07,0.3819232738,3078957.24945
2009+AC0-01+AC0-08,0.3748407359,3021859.83461
2009+AC0-01+AC0-09,0.3215992816,2592642.31175
2009+AC0-01+AC0-10,0.2938276452,2368755.2453
2009+AC0-01+AC0-11,0.2901370542,2339002.74661
2009+AC0-01+AC0-12,0.293128455,2363118.57196
2009+AC0-01+AC0-13,0.2929242575,2361472.39018
2009+AC0-01+AC0-14,0.2889233468,2329218.18077
2009+AC0-01+AC0-15,0.2899116462,2337185.57096
2009+AC0-01+AC0-16,0.2857218839,2303408.89377
2009+AC0-01+AC0-17,0.272495938,2196785.06424
2009+AC0-01+AC0-18,0.2623948508,2115352.96107
2009+AC0-01+AC0-19,0.2461641678,1984505.79188
2009+AC0-01+AC0-20,0.2523184299,2034119.70969
2009+AC0-01+AC0-21,0.2523184299,2034119.70969
2009+AC0-01+AC0-22,0.2391889597,1928273.64019
2009+AC0-01+AC0-23,0.2380352004,1918972.35945
2009+AC0-01+AC0-24,0.2434142039,1962336.36233
2009+AC0-01+AC0-25,0.2426671319,1956313.67923
2009+AC0-01+AC0-26,0.261186104,2105608.38634
2009+AC0-01+AC0-27,0.2444448987,1970645.53123
2009+AC0-01+AC0-28,0.2230936645,1798517.9293
2009+AC0-01+AC0-29,0.2074685736,1672552.8723
2009+AC0-01+AC0-30,0.2053259454,1655279.61076
2009+AC0-01+AC0-31,0.1999202322,1611700.28257
2009+AC0-02+AC0-01,0.1962978086,1582497.32917
2009+AC0-02+AC0-02,0.198401361,1599455.5733
2009+AC0-02+AC0-03,0.2007031973,1618012.32553
2009+AC0-02+AC0-04,0.2026416736,1633639.77207
2009+AC0-02+AC0-05,0.2098283157,1691576.44507
2009+AC0-02+AC0-06,0.2040396374,1644909.76033
2009+AC0-02+AC0-07,0.2112722052,1703216.67275
2009+AC0-02+AC0-08,0.1915748895,1544422.49329
2009+AC0-02+AC0-09,0.1808406205,1457885.85714
2009+AC0-02+AC0-10,0.1802014943,1452733.40274
2009+AC0-02+AC0-11,0.1937080125,1561619.12693
2009+AC0-02+AC0-12,0.2048306201,1651286.43837
2009+AC0-02+AC0-13,0.2257485998,1819921.26585
2009+AC0-02+AC0-14,0.2150787317,1733903.81159
2009+AC0-02+AC0-15,0.1911900636,1541320.13583
2009+AC0-02+AC0-16,0.181188014,1460686.44539
2009+AC0-02+AC0-17,0.183682745,1480798.26006
2009+AC0-02+AC0-18,0.2022743577,1630678.57553
2009+AC0-02+AC0-19,0.2000023581,1612362.35798
2009+AC0-02+AC0-20,0.2001188919,1613301.82015
2009+AC0-02+AC0-21,0.2161430133,1742483.74846
2009+AC0-02+AC0-22,0.2133703103,1720131.00204
2009+AC0-02+AC0-23,0.210995343,1700984.68802
2009+AC0-02+AC0-24,0.2056851467,1658175.38986
2009+AC0-02+AC0-25,0.2046793504,1650066.94541
2009+AC0-02+AC0-26,0.2779144119,2240467.26628
2009+AC0-02+AC0-27,0.2798956217,2256439.2184
2009+AC0-02+AC0-28,0.2986815945,2407886.40997
2009+AC0-03+AC0-01,0.3319336403,2675954.98427
2009+AC0-03+AC0-02,0.2834966606,2285469.77401
2009+AC0-03+AC0-03,0.261988015,2112073.16599
2009+AC0-03+AC0-04,0.2543249136,2050295.41263
2009+AC0-03+AC0-05,0.2472164504,1992988.99619
2009+AC0-03+AC0-06,0.2356213737,1899512.77256
2009+AC0-03+AC0-07,0.2056920069,1658230.695
2009+AC0-03+AC0-08,0.2049280296,1652071.72604
2009+AC0-03+AC0-09,0.1933895125,1559051.4701
2009+AC0-03+AC0-10,0.1815833006,1463873.13359
2009+AC0-03+AC0-11,0.2062482576,1662715.03044
2009+AC0-03+AC0-12,0.2081930052,1678393.03458
2009+AC0-03+AC0-13,0.1955611622,1576558.69508
2009+AC0-03+AC0-14,0.1770361863,1427215.58626
2009+AC0-03+AC0-15,0.1545805836,1246184.87857
2009+AC0-03+AC0-16,0.1406184468,1133626.08642
2009+AC0-03+AC0-17,0.1402466758,1130628.97354
2009+AC0-03+AC0-18,0.1375920441,1109228.08496
2009+AC0-03+AC0-19,0.1464839837,1180912.38369
2009+AC0-03+AC0-20,0.1512669444,1219471.25781
2009+AC0-03+AC0-21,0.1537545585,1239525.69775
2009+AC0-03+AC0-22,0.1560718306,1258206.8891
2009+AC0-03+AC0-23,0.1542654683,1243644.50764
2009+AC0-03+AC0-24,0.1407392361,1134599.85575
2009+AC0-03+AC0-25,0.1331468227,1073391.96893
2009+AC0-03+AC0-27,0.1619648484,1305714.72934
2009+AC0-03+AC0-28,0.1833914402,1478449.8431
2009+AC0-03+AC0-29,0.1857604113,1497547.81734
2009+AC0-03+AC0-30,0.1814900882,1463121.68226
2009+AC0-03+AC0-31,0.2133534844,1719995.35658
2009+AC0-04+AC0-01,0.20229734,1630863.85179
2009+AC0-04+AC0-02,0.1942651945,1566110.97005
2009+AC0-04+AC0-03,0.1818029868,1465644.18143
2009+AC0-04+AC0-04,0.1643312469,1324791.96399
2009+AC0-04+AC0-05,0.164338529,1324850.66997
2009+AC0-04+AC0-06,0.1576452481,1270891.33569
2009+AC0-04+AC0-07,0.1603786088,1292926.91472
2009+AC0-04+AC0-08,0.1598278236,1288486.64101
2009+AC0-04+AC0-09,0.1485994339,1197966.54345
2009+AC0-04+AC0-10,0.1591279617,1282844.55228
2009+AC0-04+AC0-11,0.1714785856,1382411.78378
2009+AC0-04+AC0-12,0.1645421926,1326492.54827
2009+AC0-04+AC0-13,0.1527931009,1231774.69936
2009+AC0-04+AC0-14,0.1397471527,1126601.95978
2009+AC0-04+AC0-15,0.1353056451,1090795.78393
2009+AC0-04+AC0-16,0.1180039307,951314.263596
2009+AC0-04+AC0-17,0.1174334634,946715.317555
2009+AC0-04+AC0-18,0.1171031967,944052.80129
2009+AC0-04+AC0-19,0.121509859,979578.063798
2009+AC0-04+AC0-20,0.1178026647,949691.714115
2009+AC0-04+AC0-21,0.1143726984,922040.297185
2009+AC0-04+AC0-22,0.1119227074,902289.163545
2009+AC0-04+AC0-23,0.1046171847,843394.109428
2009+AC0-04+AC0-24,0.1056880362,852027.010609
2009+AC0-04+AC0-25,0.1061350525,855630.728952
2009+AC0-04+AC0-26,0.1053084469,848966.868942
2009+AC0-04+AC0-27,0.103187198,831865.96108
2009+AC0-04+AC0-28,0.0999932021,806116.870877
2009+AC0-04+AC0-29,0.1043471442,841217.119007
2009+AC0-04+AC0-30,0.1220309451,983778.913135
2009+AC0-05+AC0-01,0.102367879,825260.843853
2009+AC0-05+AC0-02,0.0939534515,757426.112403
2009+AC0-05+AC0-03,0.0905220673,729763.265412
2009+AC0-05+AC0-04,0.0959303231,773363.09141
2009+AC0-05+AC0-05,0.0914832383,737511.953375
2009+AC0-05+AC0-06,0.089153427,718729.67453
2009+AC0-05+AC0-07,0.0853381062,687971.639023
2009+AC0-05+AC0-08,0.0876567706,706664.055036
2009+AC0-05+AC0-09,0.0862341129,695194.991737
2009+AC0-05+AC0-10,0.0917812989,739914.833521
2009+AC0-05+AC0-11,0.107696546,868219.047559
2009+AC0-05+AC0-12,0.1223584365,986419.055673
2009+AC0-05+AC0-13,0.1544988172,1245525.70034
2009+AC0-05+AC0-14,0.1764870805,1422788.85094
2009+AC0-05+AC0-15,0.155299054,1251976.9831
2009+AC0-05+AC0-16,0.1403726228,1131644.32322
2009+AC0-05+AC0-17,0.149936198,1208743.15722
2009+AC0-05+AC0-18,0.1387776981,1118786.49147
2009+AC0-05+AC0-19,0.1239139669,998959.301139
2009+AC0-05+AC0-20,0.1031498661,831565.002155
2009+AC0-05+AC0-21,0.1006127904,811111.816598
2009+AC0-05+AC0-22,0.0954767401,769706.433501
2009+AC0-05+AC0-23,0.1006971774,811792.120559
2009+AC0-05+AC0-24,0.0955118676,769989.622119
2009+AC0-05+AC0-25,0.0931948143,751310.194216
2009+AC0-05+AC0-26,0.1129694076,910727.364334
2009+AC0-05+AC0-27,0.1417652282,1142871.11278
2009+AC0-05+AC0-28,0.1406093824,1133553.01182
2009+AC0-05+AC0-29,0.1431601418,1154116.51157
2009+AC0-05+AC0-30,0.1178055518,949714.989012
2009+AC0-05+AC0-31,0.1357269963,1094192.59792
2009+AC0-06+AC0-01,0.1270472932,1024219.29004
2009+AC0-06+AC0-02,0.1050616418,846977.196142
2009+AC0-06+AC0-03,0.1022533255,824337.345783
2009+AC0-06+AC0-04,0.0931044524,750581.722305
2009+AC0-06+AC0-05,0.0780039282,628845.573894
2009+AC0-06+AC0-06,0.0715754436,577020.952112
2009+AC0-06+AC0-07,0.062915058,507203.376233
2009+AC0-06+AC0-08,0.061167726,493116.880938
2009+AC0-06+AC0-09,0.0607053009,489388.940316
2009+AC0-06+AC0-10,0.0692055069,557915.193477
2009+AC0-06+AC0-11,0.0718726893,579417.262053
2009+AC0-06+AC0-12,0.075688989,610183.189666
2009+AC0-06+AC0-13,0.0724169787,583805.169318
2009+AC0-06+AC0-14,0.0686282215,553261.281685
2009+AC0-06+AC0-15,0.0647247384,521792.506894
2009+AC0-06+AC0-16,0.0613218717,494359.559724
2009+AC0-06+AC0-17,0.0623497662,502646.154189
2009+AC0-06+AC0-18,0.0570690362,460074.404141
2009+AC0-06+AC0-19,0.0570690362,460074.404141
2009+AC0-06+AC0-20,0.0565059027,455534.581288
2009+AC0-06+AC0-21,0.0559755607,451259.114509
2009+AC0-06+AC0-22,0.0559755607,451259.114509
2009+AC0-06+AC0-23,0.055633633,448502.590163
2009+AC0-06+AC0-24,0.0536323769,432369.030939
2009+AC0-06+AC0-25,0.0496808652,400513.062478
2009+AC0-06+AC0-26,0.0496808652,400513.062478
2009+AC0-06+AC0-27,0.0467123735,376581.923448
2009+AC0-06+AC0-28,0.0453925793,365942.116354
2009+AC0-06+AC0-29,0.0443788793,357769.953965
2009+AC0-06+AC0-30,0.0428249051,345242.254038
2009+AC0-07+AC0-01,0.0423644098,341529.871596
2009+AC0-07+AC0-02,0.0403092237,324961.543487
2009+AC0-07+AC0-03,0.0375810822,302968.039275
2009+AC0-07+AC0-04,0.0375810822,302968.039275
2009+AC0-07+AC0-05,0.0406224833,327486.953745
2009+AC0-07+AC0-06,0.0406224833,327486.953745
2009+AC0-07+AC0-07,0.0406305073,327551.640716
2009+AC0-07+AC0-08,0.0404748587,326296.846263
2009+AC0-07+AC0-09,0.0400913593,323205.182391
2009+AC0-07+AC0-10,0.0382208942,308126.022633
2009+AC0-07+AC0-11,0.035768754,288357.562828
2009+AC0-07+AC0-12,0.0284290619,229187.044422
2009+AC0-07+AC0-13,0.0279487812,225315.157468
2009+AC0-07+AC0-14,0.0267999941,216053.960673
2009+AC0-07+AC0-15,0.0265861451,214329.971296
2009+AC0-07+AC0-16,0.0263906444,212753.900082
2009+AC0-07+AC0-17,0.0262006019,211221.831168
2009+AC0-07+AC0-18,0.0262006019,211221.831168
2009+AC0-07+AC0-19,0.0262006019,211221.831168
2009+AC0-07+AC0-20,0.0242385438,195404.274194
2009+AC0-07+AC0-21,0.022669437,182754.579336
2009+AC0-07+AC0-22,0.0226637701,182708.894496
2009+AC0-07+AC0-23,0.0219890784,177269.721524
2009+AC0-07+AC0-24,0.0213174622,171855.341651
2009+AC0-07+AC0-25,0.0213784192,172346.759875
2009+AC0-07+AC0-26,0.0210892525,170015.579776
2009+AC0-07+AC0-27,0.0210486079,169687.91442
2009+AC0-07+AC0-28,0.0210226385,169478.556918
2009+AC0-07+AC0-29,0.017559302,141558.118584
2009+AC0-07+AC0-30,0.0202302969,163090.922884
2009+AC0-07+AC0-31,0.0182295124,146961.16532
2009+AC0-08+AC0-01,0.0181239093,146109.822918
2009+AC0-08+AC0-02,0.0170251204,137251.69834
2009+AC0-08+AC0-03,0.0164614371,132707.44306
2009+AC0-08+AC0-04,0.0155781926,125586.975853
2009+AC0-08+AC0-05,0.0154825479,124815.91542
2009+AC0-08+AC0-06,0.0160822111,129650.230767
2009+AC0-08+AC0-07,0.0163461153,131777.750977
2009+AC0-08+AC0-08,0.016501013,133026.492374
2009+AC0-08+AC0-09,0.0167700999,135195.794776
2009+AC0-08+AC0-10,0.0109731722,88462.6058894
2009+AC0-08+AC0-11,0.0104729657,84430.0831113
2009+AC0-08+AC0-12,0.0104729657,84430.0831113
2009+AC0-08+AC0-13,0.0102439241,82583.6140522
2009+AC0-08+AC0-14,0.0099226702,79993.7567974
2009+AC0-08+AC0-15,0.0098913182,79741.0051279
2009+AC0-08+AC0-16,0.0098046655,79042.4357578
2009+AC0-08+AC0-17,0.0098046655,79042.4357578
2009+AC0-08+AC0-18,0.0097916393,78937.422084
2009+AC0-08+AC0-19,0.0097916393,78937.422084
2009+AC0-08+AC0-20,0.0133517202,107637.785972
2009+AC0-08+AC0-21,0.0140818285,113523.712396
2009+AC0-08+AC0-22,0.013132583,105871.164024
2009+AC0-08+AC0-23,0.0117611026,94814.678092
2009+AC0-08+AC0-24,0.0118075438,95189.0735221
2009+AC0-08+AC0-25,0.0110364932,88973.0816166
2009+AC0-08+AC0-26,0.0110647541,89200.9134102
2009+AC0-08+AC0-27,0.0110647541,89200.9134102
2009+AC0-08+AC0-28,0.0128114708,103282.448567
2009+AC0-08+AC0-29,0.0127543143,102821.668767
2009+AC0-08+AC0-30,0.0129283372,104224.59244
2009+AC0-08+AC0-31,0.0108692787,87625.0462114
2009+AC0-09+AC0-01,0.0104128454,83945.4103734
2009+AC0-09+AC0-02,0.015744179,126925.111032
2009+AC0-09+AC0-03,0.0201562634,162494.086274
2009+AC0-09+AC0-04,0.0201562634,162494.086274
2009+AC0-09+AC0-05,0.0283156265,228272.560395
2009+AC0-09+AC0-06,0.0292537588,235835.51701
2009+AC0-09+AC0-07,0.0263576167,212487.64013
2009+AC0-09+AC0-08,0.0271825202,219137.778264
2009+AC0-09+AC0-09,0.0279209326,225090.64955
2009+AC0-09+AC0-10,0.0293040611,236241.039766
2009+AC0-09+AC0-11,0.030789132,248213.260964
2009+AC0-09+AC0-12,0.0327051944,263660.013114
2009+AC0-09+AC0-13,0.0302668141,244002.481451
2009+AC0-09+AC0-14,0.0296447539,238987.608644
2009+AC0-09+AC0-15,0.026875853,216665.514386
2009+AC0-09+AC0-16,0.028465144,229477.927827
2009+AC0-09+AC0-17,0.0248666712,200468.059817
2009+AC0-09+AC0-18,0.0244525357,197129.416732
2009+AC0-09+AC0-19,0.0251437151,202701.509019
2009+AC0-09+AC0-20,0.0275435696,222048.456093
2009+AC0-09+AC0-21,0.0259926807,209545.629443
2009+AC0-09+AC0-22,0.0242121396,195191.411419
2009+AC0-09+AC0-23,0.0258373765,208293.611012
2009+AC0-09+AC0-24,0.025826782,208208.200659
2009+AC0-09+AC0-25,0.0281425536,226877.295653
2009+AC0-09+AC0-26,0.0312001221,251526.54619
2009+AC0-09+AC0-27,0.0292136666,235512.305304
2009+AC0-09+AC0-28,0.0292136666,235512.305304
2009+AC0-09+AC0-29,0.0292018525,235417.063411
2009+AC0-09+AC0-30,0.0290375557,234092.548606
2009+AC0-10+AC0-01,0.029130631,234842.895891
2009+AC0-10+AC0-02,0.0237560347,191514.422406
2009+AC0-10+AC0-03,0.0315163697,254076.045018
2009+AC0-10+AC0-04,0.0310643804,250432.235587
2009+AC0-10+AC0-05,0.0299037794,241075.798764
2009+AC0-10+AC0-06,0.030882509,248966.039815
2009+AC0-10+AC0-07,0.0430073861,346713.364467
2009+AC0-10+AC0-08,0.0833369592,671838.958877
2009+AC0-10+AC0-09,0.1054137738,849815.984807
2009+AC0-10+AC0-10,0.1054137738,849815.984807
2009+AC0-10+AC0-11,0.1353984504,1091543.95398
2009+AC0-10+AC0-12,0.1446466353,1166100.2009
2009+AC0-10+AC0-13,0.1424301449,1148231.48296
2009+AC0-10+AC0-14,0.1264859441,1019693.85294
2009+AC0-10+AC0-15,0.1259967366,1015750.00068
2009+AC0-10+AC0-16,0.1256361868,1012843.34981
2009+AC0-10+AC0-17,0.1228829903,990647.859653
2009+AC0-10+AC0-18,0.1239025716,998867.435312
2009+AC0-10+AC0-19,0.1332336261,1074091.75371
2009+AC0-10+AC0-20,0.1329798203,1072045.64344
2009+AC0-10+AC0-21,0.1313327251,1058767.22793
2009+AC0-10+AC0-22,0.1321553796,1065399.23556
2009+AC0-10+AC0-23,0.1311301957,1057134.49389
2009+AC0-10+AC0-24,0.1333510057,1075038.03447
2009+AC0-10+AC0-25,0.1310549693,1056528.04002
2009+AC0-10+AC0-26,0.1333777554,1075253.68352
2009+AC0-10+AC0-27,0.1297449059,1045966.67929
2009+AC0-10+AC0-28,0.1302642678,1050153.62834
2009+AC0-10+AC0-29,0.1222529325,985568.512296
2009+AC0-10+AC0-30,0.121284329,977759.905554
2009+AC0-10+AC0-31,0.1330008167,1072214.90998
2009+AC0-11+AC0-01,0.1302493687,1050033.51574
2009+AC0-11+AC0-02,0.123349576,994409.341631
2009+AC0-11+AC0-03,0.1151165557,928037.064188
2009+AC0-11+AC0-04,0.1127382037,908863.463554
2009+AC0-11+AC0-05,0.1128036768,909391.289149
2009+AC0-11+AC0-06,0.1099593983,886461.522141
2009+AC0-11+AC0-07,0.1068700815,861556.32502
2009+AC0-11+AC0-08,0.1088665085,877650.954172
2009+AC0-11+AC0-09,0.1799742672,1450901.56205
2009+AC0-11+AC0-10,0.1816535447,1464439.4216
2009+AC0-11+AC0-11,0.1733259644,1397304.8285
2009+AC0-11+AC0-12,0.2066875972,1666256.86226
2009+AC0-11+AC0-13,0.2259496498,1821542.07401
2009+AC0-11+AC0-14,0.1880129936,1515707.4976
2009+AC0-11+AC0-15,0.2675956588,2157280.40159
2009+AC0-11+AC0-16,0.3244582842,2615690.78036
2009+AC0-11+AC0-17,0.3338470817,2691380.60676
2009+AC0-11+AC0-18,0.3000386161,2418826.33395
2009+AC0-11+AC0-19,0.3038560404,2449601.32662
2009+AC0-11+AC0-20,0.3100281594,2499359.20227
2009+AC0-11+AC0-21,0.3065253469,2471120.51977
2009+AC0-11+AC0-22,0.2993300821,2413114.33358
2009+AC0-11+AC0-23,0.2916792675,2351435.6334
2009+AC0-11+AC0-24,0.2725408384,2197147.03895
2009+AC0-11+AC0-25,0.2346585151,1891750.47914
2009+AC0-11+AC0-26,0.2387005627,1924336.32193
2009+AC0-11+AC0-27,0.2456018534,1979972.57239
2009+AC0-11+AC0-28,0.2217119137,1787378.64545
2009+AC0-11+AC0-29,0.2256851149,1819409.46831
2009+AC0-11+AC0-30,0.2276110513,1834935.82214
